molregno,canonical_smiles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAliphaticCarbocycles,NOCount,NumSaturatedRings,NumAromaticCarbocycles,NHOHCount,RingCount,NumRotatableBonds,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumHeteroatoms,NumAliphaticRings,FractionCSP3,HeavyAtomCount,NumAromaticRings,NumHAcceptors,NumHDonors
1480014,CC(C(=O)OCCCc1cccnc1)c2cccc(c2)C(=O)c3ccccc3,0,0,0,4,0,2,0,3,8,1,0,4,0,0.20833,28,3,4,0
1480015,COc1ccc2cc(ccc2c1)C(C)C(=O)Oc3ccc(C)cc3OC,0,0,0,4,0,3,0,3,5,0,0,4,0,0.22727,26,3,4,0
1480016,COc1ccc2cc(ccc2c1)C(C)C(=O)OCCCc3cccnc3,0,0,0,4,0,2,0,3,7,1,0,4,0,0.27273,26,3,4,0
1480017,CC(C(=O)NCCS)c1cccc(c1)C(=O)c2ccccc2,0,0,0,3,0,2,1,2,6,0,0,4,0,0.22222,22,2,3,2
1480029,FC(F)(F)c1ccc(OC2CCNCC2)cc1,1,1,0,2,1,1,1,2,2,0,0,5,1,0.50000,17,1,2,1
1480018,CC(C)Cc1ccc(cc1)C(C)C(=O)N2CCCC2C(=O)OCCCc3ccccc3,1,1,0,4,1,2,0,3,9,0,0,4,1,0.48148,31,2,3,0
1480019,COc1ccc2c(c1)c(CC(=O)N3CCCC3C(=O)Oc4ccc(C)cc4OC)c(C)n2C(=O)c5ccc(Cl)cc5,1,1,0,8,1,3,0,5,7,1,0,9,1,0.28125,41,4,7,0
1480020,CC(C)Cc1ccc(cc1)C(C)C(=O)N2CCCC2C(=O)OCCO[N+](=O)[O-],1,1,0,8,1,1,0,2,9,0,0,8,1,0.60000,28,1,6,0
1480021,CC(C)Cc1ccc(cc1)C(C)C(=O)N2CCCC2C(=O)OCCO,1,1,0,5,1,1,1,2,7,0,0,5,1,0.60000,25,1,4,1
1480028,CN1CCC(CC1)Oc2ccc(cc2)C(F)(F)F,1,1,0,2,1,1,0,2,2,0,0,5,1,0.53846,18,1,2,0
1480022,COc1cc(C)ccc1OC(=O)C(C)c2ccc(CC(C)C)cc2,0,0,0,3,0,2,0,2,6,0,0,3,0,0.38095,24,2,3,0
1480023,CC(C)Cc1ccc(cc1)C(C)C(=O)OCCCc2cccnc2,0,0,0,3,0,1,0,2,8,1,0,3,0,0.42857,24,2,3,0
1480024,COc1ccc(\C=N\NC(=N)N)c(Cl)c1OC,0,0,0,6,0,1,4,1,4,0,0,7,0,0.20000,17,1,4,3
1480025,Nc1ncnc2c1c(Br)cn2[C@@H]3OC[C@@H](O)[C@H]3O,1,1,0,7,1,0,4,3,1,2,0,8,1,0.40000,18,2,7,3
1480026,CNc1ncnc2c1c(I)cn2[C@@H]3O[C@H](C)[C@@H](O)[C@H]3O,1,1,0,7,1,0,3,3,2,2,0,8,1,0.50000,20,2,7,3
1480027,CN1CCC(O)(CC1)c2ccccc2,1,1,0,2,1,1,1,2,1,0,0,2,1,0.50000,14,1,2,1
1480030,OC(COc1ccccc1)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,4,1,2,1,3,7,0,0,7,1,0.42857,28,2,4,1
1480031,OC(COc1ccc(Cl)cc1)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,4,1,2,1,3,7,0,0,8,1,0.42857,29,2,4,1
1480032,OC(COc1ccc(Br)cc1)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,4,1,2,1,3,7,0,0,8,1,0.42857,29,2,4,1
1480033,COC(=O)c1ccccc1OCC(O)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,6,1,2,1,3,8,0,0,9,1,0.43478,32,2,6,1
1480063,CCC1(CC)CC(CCNC(=O)c2ccc(OC)cc2)OC1=O,1,1,0,5,1,1,1,2,7,0,0,5,1,0.55556,23,1,4,1
1480034,COc1ccc(cc1)N(Cc2ccccc2)Cc3ccc(OC)c(O)c3,0,0,0,4,0,3,1,3,7,0,0,4,0,0.18182,26,3,4,1
1480035,COc1ccc(cc1)N(Cc2ccc(Br)cc2)Cc3ccc(OC)c(O)c3,0,0,0,4,0,3,1,3,7,0,0,5,0,0.18182,27,3,4,1
1480036,COc1ccc(cc1)N(Cc2ccc(F)cc2)Cc3ccc(OC)c(O)c3,0,0,0,4,0,3,1,3,7,0,0,5,0,0.18182,27,3,4,1
1480037,COc1ccc(cc1)N(Cc2ccc(Cl)cc2)Cc3ccc(OC)c(O)c3,0,0,0,4,0,3,1,3,7,0,0,5,0,0.18182,27,3,4,1
1480068,CCCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCCC)C,0,1,0,6,0,1,1,3,8,1,0,8,1,0.37500,32,2,7,1
1480038,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(Cl)cc3Cl)cc1O,0,0,0,3,0,3,1,3,8,0,0,6,0,0.21739,29,3,3,1
1480039,COc1ccc(CN(Cc2ccccc2)Cc3ccc(Br)cc3)cc1O,0,0,0,3,0,3,1,3,7,0,0,4,0,0.18182,26,3,3,1
1480040,COc1ccc(CN(CCc2ccccc2)Cc3ccccc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,3,0,0.21739,26,3,3,1
1480041,COc1ccc(CCN(Cc2ccccc2)Cc3ccc(OC)c(O)c3)cc1,0,0,0,4,0,3,1,3,9,0,0,4,0,0.25000,28,3,4,1
1480210,COc1ccc2cc(ccc2c1)C(C)C(=O)N3CCCC3C(=O)OCCCc4cccnc4,1,1,0,6,1,2,0,4,8,1,0,6,1,0.37037,33,3,5,0
1480042,COc1ccc(CN(Cc2ccccc2)c3ccc(Br)cc3)cc1O,0,0,0,3,0,3,1,3,6,0,0,4,0,0.14286,25,3,3,1
1480043,COc1ccc(CN(Cc2ccccc2)c3cccc(Cl)c3)cc1O,0,0,0,3,0,3,1,3,6,0,0,4,0,0.14286,25,3,3,1
1480044,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccccc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,4,0,0.21739,27,3,3,1
1480045,COc1ccc(CN(CCc2ccc(OC)c(OC)c2)Cc3ccccc3)cc1O,0,0,0,5,0,3,1,3,10,0,0,5,0,0.28000,30,3,5,1
1480069,CC(C)OC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)C)C,0,1,0,6,0,1,1,3,6,1,0,8,1,0.37500,32,2,7,1
1480046,COc1ccc(CCN(Cc2ccc(Br)cc2)Cc3ccc(OC)c(O)c3)cc1,0,0,0,4,0,3,1,3,9,0,0,5,0,0.25000,29,3,4,1
1480047,COc1ccc(CN(Cc2ccc(Br)cc2)c3ccc(Br)cc3)cc1O,0,0,0,3,0,3,1,3,6,0,0,5,0,0.14286,26,3,3,1
1480048,COc1ccc(CN(Cc2ccc(Br)cc2)c3cccc(Cl)c3)cc1O,0,0,0,3,0,3,1,3,6,0,0,5,0,0.14286,26,3,3,1
1480049,COc1ccc(CN(CCc2ccc(OC)c(OC)c2)Cc3ccc(Br)cc3)cc1O,0,0,0,5,0,3,1,3,10,0,0,6,0,0.28000,31,3,5,1
1487562,CCCN1OC(=CC1=O)C,0,0,0,3,0,0,0,1,2,1,0,3,0,0.57143,10,1,3,0
1480050,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(F)cc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,5,0,0.21739,28,3,3,1
1480051,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3cccc(Cl)c3)cc1O,0,0,0,3,0,3,1,3,8,0,0,5,0,0.21739,28,3,3,1
1480052,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(Cl)cc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,5,0,0.21739,28,3,3,1
1480053,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(Br)cc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,5,0,0.21739,28,3,3,1
1500188,CC(C)(NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN)C(=O)N[C@@H](CC(=O)N)C(=O)O,0,0,0,37,0,1,32,1,46,0,0,37,0,0.61111,91,1,19,25
1480054,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(C)cc3)cc1O,0,0,0,3,0,3,1,3,8,0,0,4,0,0.25000,28,3,3,1
1480055,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3c(F)c(F)c(F)c(F)c3F)cc1O,0,0,0,3,0,3,1,3,8,0,0,9,0,0.21739,32,3,3,1
1480056,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(Cl)c(Cl)c3)cc1O,0,0,0,3,0,3,1,3,8,0,0,6,0,0.21739,29,3,3,1
1480057,COc1ccc(CN(CCc2ccc(Br)cc2)Cc3ccc(cc3)C(C)(C)C)cc1O,0,0,0,3,0,3,1,3,8,0,0,4,0,0.33333,31,3,3,1
1480070,CC(C)COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCC(C)C)C,0,1,0,6,0,1,1,3,8,1,0,8,1,0.42308,34,2,7,1
1480058,[I-].C[N+](C)(C)C[C@H]1CO[C@@H](O1)C(c2ccccc2)c3ccccc3,1,1,0,3,1,2,0,3,5,0,0,4,1,0.40000,24,2,2,0
1480059,CCC1(CC)CC(CNC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,1,2,5,0,0,5,1,0.50000,21,1,3,1
1480060,CCC1(CC)CC(CO)OC1=O,1,1,0,3,1,0,1,1,3,0,0,3,1,0.88889,12,0,3,1
1480061,CCC1(CC)CC(CCNC(=O)c2ccc(Br)cc2)OC1=O,1,1,0,4,1,1,1,2,6,0,0,5,1,0.52941,22,1,3,1
1480062,CCC1(CC)CC(CCNC(=O)c2ccc(C)cc2)OC1=O,1,1,0,4,1,1,1,2,6,0,0,4,1,0.55556,22,1,3,1
1480071,CC1=C(C(C(=C(C)N1)C(=O)OC(C)(C)C)c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C,0,1,0,6,0,1,1,3,4,1,0,8,1,0.42308,34,2,7,1
1480064,CCCCCCCC(=O)NCCC1CC(CC)(CC)C(=O)O1,1,1,0,4,1,0,1,1,11,0,0,4,1,0.88889,22,0,3,1
1480065,CC(=O)C(=O)c1cc2c(cn1)[nH]c3ccccc23,0,0,0,4,0,1,1,3,2,2,0,4,0,0.07143,18,3,3,1
1480066,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC)C,0,1,0,6,0,1,1,3,4,1,0,8,1,0.25000,28,2,7,1
1480067,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCC)C,0,1,0,6,0,1,1,3,6,1,0,8,1,0.31818,30,2,7,1
1480072,CC1=C(C(C(=C(C)N1)C(=O)OC2CCCC2)c3csc(n3)c4ccc(Cl)cc4)C(=O)OC5CCCC5,0,1,2,6,2,1,1,5,6,1,2,8,3,0.46429,36,2,7,1
1480073,CC1=C(C(C(=C(C)N1)C(=O)OC2CCCCC2)c3csc(n3)c4ccc(Cl)cc4)C(=O)OC5CCCCC5,0,1,2,6,2,1,1,5,6,1,2,8,3,0.50000,38,2,7,1
1480074,CC1=C(C(C(=C(C)N1)C(=O)OCc2ccccc2)c3csc(n3)c4ccc(Cl)cc4)C(=O)OCc5ccccc5,0,1,0,6,0,3,1,5,8,1,0,8,1,0.15625,40,4,7,1
1480075,CC1=C(C(C(=C(C)N1)C(=O)OCCc2ccccc2)c3csc(n3)c4ccc(Cl)cc4)C(=O)OCCc5ccccc5,0,1,0,6,0,3,1,5,10,1,0,8,1,0.20588,42,4,7,1
1480076,CC(OC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)c4ccccc4)C)c5ccccc5,0,1,0,6,0,3,1,5,8,1,0,8,1,0.20588,42,4,7,1
1480077,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC)C,0,1,0,6,0,1,1,3,5,1,0,8,1,0.28571,29,2,7,1
1480088,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC4CCCCC4)C,0,1,1,6,1,1,1,4,5,1,1,8,2,0.40000,33,2,7,1
1480078,CCCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC)C,0,1,0,6,0,1,1,3,6,1,0,8,1,0.31818,30,2,7,1
1480079,CCCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCC)C,0,1,0,6,0,1,1,3,7,1,0,8,1,0.34783,31,2,7,1
1480080,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)C)C,0,1,0,6,0,1,1,3,5,1,0,8,1,0.31818,30,2,7,1
1480081,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)C)C,0,1,0,6,0,1,1,3,6,1,0,8,1,0.34783,31,2,7,1
1480082,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCC(C)C)C,0,1,0,6,0,1,1,3,6,1,0,8,1,0.34783,31,2,7,1
1480083,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCC(C)C)C,0,1,0,6,0,1,1,3,7,1,0,8,1,0.37500,32,2,7,1
1480084,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C)C,0,1,0,6,0,1,1,3,4,1,0,8,1,0.34783,31,2,7,1
1480085,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C)C,0,1,0,6,0,1,1,3,5,1,0,8,1,0.37500,32,2,7,1
1480086,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC4CCCC4)C,0,1,1,6,1,1,1,4,5,1,1,8,2,0.37500,32,2,7,1
1480087,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC4CCCC4)C,0,1,1,6,1,1,1,4,6,1,1,8,2,0.40000,33,2,7,1
1480090,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCc4ccccc4)C,0,1,0,6,0,2,1,4,6,1,0,8,1,0.19231,34,3,7,1
1480091,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCc4ccccc4)C,0,1,0,6,0,2,1,4,7,1,0,8,1,0.22222,35,3,7,1
1480092,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCCc4ccccc4)C,0,1,0,6,0,2,1,4,7,1,0,8,1,0.22222,35,3,7,1
1480093,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OCCc4ccccc4)C,0,1,0,6,0,2,1,4,8,1,0,8,1,0.25000,36,3,7,1
1480094,COC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)c4ccccc4)C,0,1,0,6,0,2,1,4,6,1,0,8,1,0.22222,35,3,7,1
1511823,CCCCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,64,0,0,13,2,0.97368,89,0,13,6
1480095,CCOC(=O)C1=C(C)NC(=C(C1c2csc(n2)c3ccc(Cl)cc3)C(=O)OC(C)c4ccccc4)C,0,1,0,6,0,2,1,4,7,1,0,8,1,0.25000,36,3,7,1
1480096,COC(=O)C1=C[C@@H](O)[C@@H](O)[C@H](C)C1,0,0,1,4,0,0,2,1,1,0,0,4,1,0.66667,13,0,4,2
1480098,Oc1ccc(cc1)[C@H]2CC(=O)c3c(O)cc(Oc4c(O)cc5O[C@H](CC(=O)c5c4O)c6ccc(O)cc6)cc3O2,0,2,0,10,0,4,5,6,4,0,0,10,2,0.13333,40,4,10,5
1480099,O=C(N\N=C/1\C(=O)Nc2ccccc12)NN3C(=O)c4ccccc4N=C3c5ccccc5,0,1,0,9,0,3,3,5,3,1,0,9,1,0.00000,32,4,6,3
1480100,COc1cc(\C=N\NC(=O)NN2C(=O)c3ccccc3N=C2c4ccccc4)ccc1O,0,0,0,9,0,3,3,4,5,1,0,9,0,0.04348,32,4,7,3
1480101,CC1(C)C2CCC1(C)\C(=N/NC(=O)NN3C(=O)c4ccccc4N=C3c5ccccc5)\C2,0,0,2,7,2,2,2,5,3,1,2,7,2,0.36000,32,3,5,2
1480102,O=C(NN=C(c1ccccc1)c2ccccc2)NN3C(=O)c4ccccc4N=C3c5ccccc5,0,0,0,7,0,4,2,5,5,1,0,7,0,0.00000,35,5,5,2
1511828,CCCCCCCCCCCCC(CCCCCCCCCCCC)C(=O)OC[C@H]1O[C@H](O[C@H]2O[C@H](COC(=O)C(CCCCCCCCCCCC)CCCCCCCCCCCC)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2,2,0,13,2,0,6,2,52,0,0,13,2,0.96875,77,0,13,6
1480103,CN(C)c1ccc(\C=N\NC(=O)NN2C(=O)c3ccccc3N=C2c4ccccc4)cc1,0,0,0,8,0,3,2,4,5,1,0,8,0,0.08333,32,4,6,2
1480221,COc1ccc2cc(\C=N\NC(=O)C3=C(O)c4ccccc4S(=O)(=O)N3C)c(Cl)nc2c1,0,1,0,9,0,2,2,4,4,1,0,11,1,0.09524,32,3,7,2
1480104,Fc1ccc(F)c(c1)C(=O)OCCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,5,0,0,7,1,0.16667,25,2,4,0
1480105,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,6,0,0,9,1,0.16667,27,2,6,0
1480106,Fc1ccc(F)c(c1)C(=O)OCCN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O,1,1,1,5,1,1,0,3,4,0,0,7,2,0.35294,24,1,4,0
1480107,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCN2C(=O)[C@@H]3CC=CC[C@@H]3C2=O,1,1,1,8,1,1,0,3,5,0,0,9,2,0.35294,26,1,6,0
1480245,OC(COc1cccc(c1)C(F)(F)F)CN2CCC(CC2)Oc3ccc(cc3)C(F)(F)F,1,1,0,4,1,2,1,3,7,0,0,10,1,0.45455,32,2,4,1
1480108,Fc1ccc(F)c(c1)C(=O)OCCN2C(=O)[C@@H]3CCCC[C@@H]3C2=O,1,1,1,5,2,1,0,3,4,0,1,7,2,0.47059,24,1,4,0
1480109,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCN2C(=O)[C@@H]3CCCC[C@@H]3C2=O,1,1,1,8,2,1,0,3,5,0,1,9,2,0.47059,26,1,6,0
1480110,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCOc2ccc(Br)cc2,0,0,0,6,0,2,0,2,6,0,0,8,0,0.13333,23,2,5,0
1480111,[O-][N+](=O)c1ccc(OCCOC(=O)c2ccc(Cl)c(c2)[N+](=O)[O-])cc1,0,0,0,9,0,2,0,2,7,0,0,10,0,0.13333,25,2,7,0
1480112,Clc1ccc(cc1Cl)C(=O)OCCS(=O)(=O)c2ccccc2,0,0,0,4,0,2,0,2,5,0,0,7,0,0.13333,22,2,4,0
1480113,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCc2c[nH]c3ccccc23,0,0,0,6,0,2,1,3,5,1,0,7,0,0.11765,24,3,4,1
1480114,Clc1ccc(cc1Cl)C(=O)OC2Cc3cccc4cccc2c34,0,0,1,2,0,3,0,4,2,0,0,4,1,0.10526,23,3,2,0
1480115,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OC2Cc3cccc4cccc2c34,0,0,1,5,0,3,0,4,3,0,0,6,1,0.10526,25,3,4,0
1480116,Cc1cc(ccc1Br)C(=O)OC2Cc3cccc4cccc2c34,0,0,1,2,0,3,0,4,2,0,0,3,1,0.15000,23,3,2,0
1480117,Clc1ccc(cn1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,6,0,1,0,3,4,1,0,7,1,0.12500,23,2,5,0
1480118,Cc1oc(C)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,6,0,1,0,3,4,1,0,6,1,0.23529,23,2,5,0
1480119,CCC(C(=O)OCCN1C(=O)c2ccccc2C1=O)c3ccccc3,0,1,0,5,0,2,0,3,6,0,0,5,1,0.25000,25,2,4,0
1480120,O=C(OCCN1C(=O)c2ccccc2C1=O)c3ccc4ccccc4c3,0,1,0,5,0,3,0,4,4,0,0,5,1,0.09524,26,3,4,0
1480121,Fc1ccc(F)c(c1)C(=O)OCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,3,0,0,7,1,0.06250,23,2,4,0
1480122,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,4,0,0,9,1,0.06250,25,2,6,0
1480123,CC(COC(=O)c1cc(F)ccc1F)N2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.16667,25,2,4,0
1480124,CC(CN1C(=O)c2ccccc2C1=O)OC(=O)c3cc(F)ccc3F,0,1,0,5,0,2,0,3,4,0,0,7,1,0.16667,25,2,4,0
1480125,CC(CN1C(=O)c2ccccc2C1=O)OC(=O)c3ccc(Cl)c(c3)[N+](=O)[O-],0,1,0,8,0,2,0,3,5,0,0,9,1,0.16667,27,2,6,0
1480126,Cc1ccc2C(=O)N(CCOC(=O)c3cc(F)ccc3F)C(=O)c2c1,0,1,0,5,0,2,0,3,4,0,0,7,1,0.16667,25,2,4,0
1480144,Oc1ccc(Cl)cc1C(=O)\C=C\c2ccccc2Cl,0,0,0,2,0,2,1,2,3,0,0,4,0,0.00000,19,2,2,1
1480127,Cc1ccc2C(=O)N(CCOC(=O)c3ccc(Cl)c(c3)[N+](=O)[O-])C(=O)c2c1,0,1,0,8,0,2,0,3,5,0,0,9,1,0.16667,27,2,6,0
1480128,CC(C)(C)c1ccc2C(=O)N(CCOC(=O)c3cc(F)ccc3F)C(=O)c2c1,0,1,0,5,0,2,0,3,4,0,0,7,1,0.28571,28,2,4,0
1480129,Fc1cc(F)cc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480130,Clc1ccc(cc1Cl)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480208,COc1cc(C)ccc1OC(=O)C2CCCN2C(=O)C(C)c3cccc(c3)C(=O)c4ccccc4,1,1,0,6,1,3,0,4,7,0,0,6,1,0.27586,35,3,5,0
1480131,Clc1cc(Cl)cc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480132,[O-][N+](=O)c1ccc(C(=O)OCCN2C(=O)c3ccccc3C2=O)c(Cl)c1,0,1,0,8,0,2,0,3,5,0,0,9,1,0.11765,26,2,6,0
1480133,Cc1ccc(F)cc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.16667,24,2,4,0
1480134,Fc1ccc(cc1C(=O)OCCN2C(=O)c3ccccc3C2=O)C(F)(F)F,0,1,0,5,0,2,0,3,4,0,0,9,1,0.16667,27,2,4,0
1480160,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](C(C)C)C(=O)O,0,0,0,14,0,2,1,2,16,0,0,14,0,0.48485,47,2,13,1
1480135,Fc1ccc(Cl)cc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480136,[O-][N+](=O)c1ccc(F)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,9,1,0.11765,26,2,6,0
1480137,Fc1ccc(Cl)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480138,[O-][N+](=O)c1ccc(Cl)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,9,1,0.11765,26,2,6,0
1480161,COc1ccc2cc(ccc2c1)C(C)C(=O)OCC(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)\C=N\[C@@H](CS)C(=O)O,0,0,0,14,0,2,1,2,16,0,0,15,0,0.45161,46,2,14,2
1480139,Fc1ccc(Br)c(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,7,1,0.11765,24,2,4,0
1480140,[O-][N+](=O)c1cc(ccc1Cl)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,8,0,2,0,3,5,0,0,9,1,0.11765,26,2,6,0
1480141,Cc1cc(ccc1Br)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,6,1,0.16667,24,2,4,0
1480142,Clc1ncccc1C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,6,0,1,0,3,4,1,0,7,1,0.12500,23,2,5,0
1480143,Cc1cccc(c1)C(=O)OCCN2C(=O)c3ccccc3C2=O,0,1,0,5,0,2,0,3,4,0,0,5,1,0.16667,23,2,4,0
1480145,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(Cl)cc3,0,0,0,6,0,2,2,3,2,1,0,7,0,0.06250,23,3,4,2
1480146,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(Br)cc3,0,0,0,6,0,2,2,3,2,1,0,7,0,0.06250,23,3,4,2
1480147,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(I)cc3,0,0,0,6,0,2,2,3,2,1,0,7,0,0.06250,23,3,4,2
1480148,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(cc3)[N+](=O)[O-],0,0,0,9,0,2,2,3,3,1,0,9,0,0.06250,25,3,6,2
1480149,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccccc3C,0,0,0,6,0,2,2,3,2,1,0,6,0,0.11765,23,3,4,2
1480150,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3cccc(C)c3,0,0,0,6,0,2,2,3,2,1,0,6,0,0.11765,23,3,4,2
1480151,CC1=Nc2ccccc2C(=O)N1NC(=O)Nc3ccc(C)cc3,0,0,0,6,0,2,2,3,2,1,0,6,0,0.11765,23,3,4,2
