Hit,Smiles
1354919,C=CC1C(=C)C(=O)Oc2ccc3ccccc3c12
1354920,CC1C(=C)C(=O)Oc2ccc3ccc(O)cc3c12
1354921,CCCCC1C(=C)C(=O)Oc2ccc3ccc(O)cc3c12
1354922,CC(C)C1C(=C)C(=O)Oc2ccc3ccc(O)cc3c12
1354923,Oc1ccc2ccc3OC(=O)C(=C)C(C=C)c3c2c1
1354924,Nc1ncc(Br)c2c1ncn2[C@@H]3C=C(CO)[C@@H](O)[C@H]3O
1354951,Cl.CCc1nc(C)cc2cc(oc12)c3c(Cl)nc(N)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354925,Nc1ncc(Br)c2c1ncn2[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O
1354926,NC(=O)c1cccc(c1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O
1354927,NC(=O)c1cccc(c1)[C@H]2C[C@H](O)[C@@H](CO)O2
1354928,COC(=O)Nc1nc2ccc(cc2[nH]1)C(O)c3ccccc3
1354929,OCCNc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354952,Cl.CCc1cc2cc(oc2c(CC)n1)c3c(Cl)nc(N)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354930,O=C(c1ccccc1)c2ccc3nc(NCCC4CCCNC4)[nH]c3c2
1354931,NCCCCNC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354932,OCCCCNC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354933,O=C(NCCC1CCNCC1)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1358826,C[C@@H](B(O)O)N1CC[C@H](N)C1=O
1354934,O=C(NCCC1CCCNC1)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354935,NCCC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354936,NCCCC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354937,NCCCCCCC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3
1354953,Cl.COc1cc2cc(oc2c(C)n1)c3c(Cl)nc(N)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354938,O=C(CC1CCNCC1)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354939,O=C(CCC1CCNCC1)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354940,O=C(CCCC1CCNCC1)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354941,O=C(Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3)[C@@H]4CCCN4
1354942,N[C@@H](Cc1ccc(O)cc1)C(=O)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354943,N[C@@H](Cc1c[nH]cn1)C(=O)Nc2nc3ccc(cc3[nH]2)C(=O)c4ccccc4
1354944,CN1CCC(Cn2c(N)nc3ccc(cc23)C(=O)c4ccccc4)CC1
1354945,Nc1nc2ccc(cc2n1CCC3CCNCC3)C(=O)c4ccccc4
1354946,CN1CCC(CCn2c(N)nc3ccc(cc23)C(=O)c4ccccc4)CC1
1354947,Nc1nc2ccc(cc2n1C[C@H]3CCCN3)C(=O)c4ccccc4
1354948,Nc1nc2ccc(cc2n1C[C@@H]3CCCN3)C(=O)c4ccccc4
1354949,Cl.CCc1nccc2cc(oc12)c3c(Cl)nc(N)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354950,Cl.CCc1cc2cc(oc2c(C)n1)c3c(Cl)nc(N)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354954,Cl.CNc1nc(Cl)c(c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1)c3oc4c(C)nc(OC)cc4c3
1354955,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NC)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354956,Cl.CCCCCNc1nc(C)c(c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1)c3oc4cnc(CC)cc4c3
1354957,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NCC(C)C)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354958,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NCC(C)(C)C)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354959,Cl.CCOCCNc1nc(C)c(c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1)c3oc4cnc(CC)cc4c3
1354966,CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
1354960,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NCC(F)(F)F)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354961,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NCCCC(F)(F)F)nc3N[C@@H]4C[C@H](CO)[C@@H](O)[C@H]4O
1354962,Cl.CCc1cc2cc(oc2cn1)c3c(C)nc(NCc4cc(OC)cc(OC)c4)nc3N[C@@H]5C[C@H](CO)[C@@H](O)[C@H]5O
1354963,Cl.CNc1nc(C)c(c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1)c3oc4c(C)nc(OC)cc4c3
1354964,OC(=O)\C=C\c1cccc(c1)c2cnc3[nH]ccc3c2
1354965,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
1354967,CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
1354968,CC[C@]12CCN(C)[C@@H]1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23
1354969,CCC(C)(C)[C@@]12CCN(C)[C@@H]1N(C)c3ccc(OC(=O)Nc4ccccc4)cc23
1354970,Oc1ccc(\C=C\c2cc(\C=C\c3ccc(O)cc3)ncn2)cc1
1354971,Oc1cccc(\C=C\c2cc(\C=C\c3cccc(O)c3)ncn2)c1
1354972,COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)ncn2)ccc1O
1354973,COc1ccc(\C=C\c2cc(\C=C\c3ccc(OC)c(O)c3)ncn2)cc1O
1354974,CN(C)c1cc(\C=C\c2cc(\C=C\c3ccc(O)c(c3)N(C)C)ncn2)ccc1O
1354975,CN(C)c1ccc(\C=C\c2cc(\C=C\c3ccc(N(C)C)c(O)c3)ncn2)cc1O
1354976,COc1nc(\C=C\c2ccc(O)cc2)cc(\C=C\c3ccc(O)cc3)n1
1354977,COc1nc(\C=C\c2cccc(O)c2)cc(\C=C\c3cccc(O)c3)n1
1354978,COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)nc(OC)n2)ccc1O
1354979,COc1ccc(\C=C\c2cc(\C=C\c3ccc(OC)c(O)c3)nc(OC)n2)cc1O
1354980,COc1nc(\C=C\c2ccc(O)c(c2)N(C)C)cc(\C=C\c3ccc(O)c(c3)N(C)C)n1
1354981,COc1nc(\C=C\c2ccc(N(C)C)c(O)c2)cc(\C=C\c3ccc(N(C)C)c(O)c3)n1
1354982,CSc1nc(\C=C\c2ccc(O)cc2)cc(\C=C\c3ccc(O)cc3)n1
1354983,CSc1nc(\C=C\c2cccc(O)c2)cc(\C=C\c3cccc(O)c3)n1
1354984,COc1cc(\C=C\c2cc(\C=C\c3ccc(O)c(OC)c3)nc(SC)n2)ccc1O
1354985,COc1ccc(\C=C\c2cc(\C=C\c3ccc(OC)c(O)c3)nc(SC)n2)cc1O
1354986,CSc1nc(\C=C\c2ccc(O)c(c2)N(C)C)cc(\C=C\c3ccc(O)c(c3)N(C)C)n1
1354987,CSc1nc(\C=C\c2ccc(N(C)C)c(O)c2)cc(\C=C\c3ccc(N(C)C)c(O)c3)n1
1354988,Oc1cccc(\C=C\c2cccc(\C=C\c3cccc(O)c3)c2)c1
1354989,CN(c1ccc(NC(=O)c2ccc3OCOc3c2)cc1OCc4ccccc4)S(=O)(=O)C
1354990,OC(=O)c1n[nH]c2C3CC3Cc12
1354991,CCC[C@@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354992,CCC[C@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354993,CCCC[C@@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354994,CCCC[C@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354995,CCCCC[C@@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354996,CCCCC[C@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354997,CC(C)[C@@H]1[C@@H]2Cc3c([nH]nc3C(=O)O)[C@H]12
1354998,OC(COc1ccccc1C(=O)c2ccccc2)CN3CCCCC3
1354999,OC(COc1cccc(c1)C(=O)c2ccccc2)CN3CCCCC3
1355000,OC(COc1ccccc1C(=O)c2ccccc2)CN3CCOCC3
1355001,Cc1ccccc1N2CCN(CC(O)COc3cccc(c3)C(=O)c4ccccc4)CC2
1355002,Cc1ccccc1N2CCN(CC(O)COc3ccc(cc3)C(=O)c4ccccc4)CC2
1355003,CCCNCC(O)COc1ccccc1C(=O)c2ccc(C)cc2
1355004,Cc1ccc(NC(=O)N2CCN(CC(O)COc3ccccc3C(=O)c4ccccc4)CC2)cc1
1355005,Cc1ccc(NC(=S)N2CCN(CC(O)COc3ccccc3C(=O)c4ccccc4)CC2)cc1
1355006,OC(COc1ccccc1C(=O)c2ccccc2)CN3CCN(CC(O)COc4ccccc4C(=O)c5ccccc5)CC3
1355007,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]3(O)CCCC[C@@H]3C)c4cccc(OCC(=O)O)c4)cc1OC
1355008,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]3(O)CCCC[C@@H]3C)c4cccc(OCC(=O)O)c4)cc1OC
1355009,COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@@]3(O)CCCC[C@H]3C)c4cccc(OCC(=O)O)c4)cc1OC
1355010,CC[C@H]1CCCC[C@@]1(O)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](CCc3ccc(OC)c(OC)c3)c4cccc(OCC(=O)O)c4
1355011,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]8OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])[C@@H]6OS(=O)(=O)[O-]
1355012,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCCCCCCCCCCCCCCCCC(=O)NCCCO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]4OS(=O)(=O)[O-])[C@@H]3OS(=O)(=O)[O-])[C@@H]2OS(=O)(=O)[O-]
1355013,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(CCCO[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]6O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]9O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]%10O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]%10OS(=O)(=O)[O-])[C@@H]9OS(=O)(=O)[O-])[C@@H]8OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])nn5
1355014,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]6OS(=O)(=O)[O-]
1355015,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]5O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])[C@@H]6OS(=O)(=O)[O-]
1355016,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)OCc5cn(CCCO[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]6O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]8O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]8OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])nn5
1355017,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]6O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](O[C@H]7O[C@H](COS(=O)(=O)[O-])[C@@H](OS(=O)(=O)[O-])[C@H](OS(=O)(=O)[O-])[C@@H]7OS(=O)(=O)[O-])[C@@H]6OS(=O)(=O)[O-])[C@@H]5OS(=O)(=O)[O-]
1355018,CCC(C)N(C)C(=O)c1nc(c2ccccc2)c3cc(Cl)ccc3n1
1355019,CC(C)CN(C)C(=O)c1nc(c2ccccc2)c3cc(Cl)ccc3n1
1355039,C[C@H](CCC(C)(C)O)[C@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
1355020,CC(C)N(C)C(=O)c1nc(c2ccccc2)c3cc(Cl)ccc3n1
1355021,CCCCCCN(CCCCCC)C(=O)c1nc(c2ccccc2)c3cc(Cl)ccc3n1
1355022,Clc1ccc2nc(nc(c3ccccc3)c2c1)C(=O)N4CCCC4
1355023,Clc1ccc2nc(nc(c3ccccc3)c2c1)C(=O)N4CCCCC4
1355024,Clc1ccc2nc(nc(c3ccccc3)c2c1)C(=O)N4CCCCCC4
1355025,CCC(C)NC(=O)c1nc(c2ccccc2Cl)c3cc(Cl)ccc3n1
1355026,CCC(C)N(C)C(=O)c1nc(c2ccccc2Cl)c3cc(Cl)ccc3n1
1355027,CC(C)CN(C)C(=O)c1nc(c2ccccc2Cl)c3cc(Cl)ccc3n1
1355028,CC(C)N(C)C(=O)c1nc(c2ccccc2Cl)c3cc(Cl)ccc3n1
1355029,CCCCCCN(CCCCCC)C(=O)c1nc(c2ccccc2Cl)c3cc(Cl)ccc3n1
1355030,Clc1ccc2nc(nc(c3ccccc3Cl)c2c1)C(=O)N4CCCC4
1355031,Clc1ccc2nc(nc(c3ccccc3Cl)c2c1)C(=O)N4CCCCC4
1355032,Clc1ccc2nc(nc(c3ccccc3Cl)c2c1)C(=O)N4CCCCCC4
1355033,CCC(C)NC(=O)c1nc(c2ccc(Cl)cc2)c3cc(Cl)ccc3n1
1355040,C[C@@H](CCC(C)(C)O)[C@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
1355034,CCC(C)N(C)C(=O)c1nc(c2ccc(Cl)cc2)c3cc(Cl)ccc3n1
1355035,CC(C)CN(C)C(=O)c1nc(c2ccc(Cl)cc2)c3cc(Cl)ccc3n1
1355036,CC(C)N(C)C(=O)c1nc(c2ccc(Cl)cc2)c3cc(Cl)ccc3n1
1355037,C[C@H](CCC(C)(C)O)[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
1355038,C[C@@H](CCC(C)(C)O)[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C
1355041,C[C@H]([C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C)C(C)(C)CCC(C)(C)O
1355042,C[C@@H]([C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C(=C)[C@H](O)C3)\CCC[C@]12C)C(C)(C)CCC(C)(C)O
1355043,OC(=O)c1ccccc1C(=O)CCC(=O)c2ccccc2C(=O)O
1355044,OC(=O)c1cccc(NC2=CC(=O)C(=O)c3ccccc23)c1
1355045,CN(CCCNC1=CC(=O)c2nc(oc2C1=O)c3cc(F)ccc3F)CCCNC4=CC(=O)c5sc(C)nc5C4=O
1355055,C[C@H](CCC(C)C(=C)C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
1355046,CS(=O)(=O)NCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355047,CS(=O)(=O)NCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355048,CS(=O)(=O)NCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355049,CS(=O)(=O)NCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355050,CS(=O)(=O)NCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355051,CS(=O)(=O)NCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355052,CS(=O)(=O)NCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355053,CS(=O)(=O)NCCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355054,CS(=O)(=O)NCCCCCCCCCCN1C(=O)c2ccccc2C3=C1c4ccccc4C3=O
1355056,C[C@H](CCC(C)(C)C(=C)C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
1355057,C[C@H](CC[C@H](C)C(=C)C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
1355058,CC1=CC(=O)c2c(O)c3C[C@H](O)C(C)(C)Oc3cc2O1
1355059,C\C=C(\C)/C(=O)O[C@H]1Cc2c(O)c3C(=O)C=C(C)Oc3cc2OC1(C)C
1355060,COc1c2CC(Oc2cc3OC(=CC(=O)c13)C)C(C)(C)O
1355067,CCO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
1355061,C\C=C(\C)/C(=O)O[C@H]1Cc2c(O)c3C(=O)C=C(CO)Oc3cc2OC1(C)C
1355062,COc1cc(CC=C)cc(OC)c1O
1355063,C[C@]1(CO)CCC=C2[C@H]1CC[C@@H]3C[C@@](C)(CC[C@@]23C)C=C
1355064,CCCCCCCCCCCCC\C=C\1/[C@@H](O)[C@@H](C)OC1=O
1355065,CC1=CC(=O)c2c(O)c3C[C@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)C(C)(C)Oc3cc2O1
1355066,COc1c2CC(Oc2cc3OC(=CC(=O)c13)C)C(C)(C)O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O
1355068,O=C1CCCCCCCCCCCC(=O)OCCO1
1355069,OC(=O)C[C@@H]1C[C@H]([C@H](N(CC2CC2)C1=O)c3ccc(Cl)cc3)c4cccc(Cl)c4
1355070,CC[C@H](N1[C@@H]([C@H](C[C@](C)(CC(=O)O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C
1355071,COc1cccc2c(C(=O)N3CCC(CC3)N4CCCC5(C4)C(=O)N6CCCCN6C5=O)c(NC(=O)N)sc12
1355072,CNC(=O)Nc1sc2c(OC)cccc2c1C(=O)N3CCC(CC3)N4CCCC5(C4)C(=O)N6CCCCN6C5=O
1355073,CCNC(=O)Nc1sc2c(OC)cccc2c1C(=O)N3CCC(CC3)N4CCCC5(C4)C(=O)N6CCCCN6C5=O
1355074,O=C1Nc2ccccc2N1C3CCN(CCOc4ccccc4)CC3
1355075,O=C1CCc2ccccc2N1CCCN3CCC(CC3)c4ccc5[nH]ccc5c4
1355076,O=C1CCc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355077,O=C1CCc2ncccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355078,O=C1CCc2cnccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355079,O=C1CCc2ccncc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355080,O=C1CCc2cccnc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355081,O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355082,O=C1CCc2ccccc2N1OCCN3CCC(CC3)N4C(=O)Nc5ccccc45
1355083,O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5cccnc45
1355084,O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ccncc45
1355085,O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5cnccc45
1355086,O=C1COc2ccccc2N1CCCN3CCC(CC3)N4C(=O)Nc5ncccc45
1355087,Fc1cccc2N(CCCN3CCC(CC3)N4C(=O)Nc5ccccc45)C(=O)CCc12
1355088,Fc1ccc2N(CCCN3CCC(CC3)N4C(=O)Nc5ccccc45)C(=O)CCc2c1
1355089,Fc1ccc2CCC(=O)N(CCCN3CCC(CC3)N4C(=O)Nc5ccccc45)c2c1
1355090,Fc1cccc2CCC(=O)N(CCCN3CCC(CC3)N4C(=O)Nc5ccccc45)c12
1355091,Fc1cccc2NC(=O)N(C3CCN(CCCN4C(=O)COc5ccccc45)CC3)c12
1355092,Fc1ccc2NC(=O)N(C3CCN(CCCN4C(=O)COc5ccccc45)CC3)c2c1
1355093,Fc1ccc2N(C3CCN(CCCN4C(=O)COc5ccccc45)CC3)C(=O)Nc2c1
1355094,Fc1cccc2N(C3CCN(CCCN4C(=O)COc5ccccc45)CC3)C(=O)Nc12
1355095,COc1ccc(cc1OC)S(=O)(=O)N(Cc2ccc3OC(C)(C)C=Cc3c2)c4ccc(F)cc4
1355096,CC1(C)Oc2ccc(CN(c3ccc(F)cc3)S(=O)(=O)c4cc(Cl)ccc4Cl)cc2C=C1
1355097,CCc1ccc(SCC(O)Cn2ccc3ccccc23)cc1
1355128,CC(C)Cn1c(N)nc2ccc(cc12)C(=O)c3ccccc3
1355098,OC(CSc1nnnn1c2ccccc2)Cn3ccc4ccccc34
1355099,OC(CSc1ccc2ccccc2c1)Cn3ccc4ccccc34
1355100,CCc1cccc2ccn(CC(O)CSc3ccc(F)cc3)c12
1355101,CCc1cccc2ccn(CC(O)CSc3ccccc3Cl)c12
1355102,CCc1cccc2ccn(CC(O)CSc3cc(C)cc(C)c3)c12
1355103,CCc1cccc2ccn(CC(O)CSc3ccccc3O)c12
1355104,CCc1cccc2ccn(CC(O)CSc3ccc(OC)cc3)c12
1355105,CCc1cccc2ccn(CC(O)CSc3ccc(OC)cc3OC)c12
1355106,CCc1ccc(SCC(O)Cn2ccc3cccc(CC)c23)cc1
1355107,CCc1cccc2ccn(CC(O)CSCCCc3ccccc3)c12
1355108,CCc1cccc2ccn(CC(O)CSc3nnnn3c4ccccc4)c12
1355109,Cc1c(C)n(CC(O)CSc2ccccc2)c3ccccc13
1355110,Cc1c(C)n(CC(O)CSc2ccccc2F)c3ccccc13
1355111,Cc1c(C)n(CC(O)CSc2ccccc2Cl)c3ccccc13
1355112,Cc1c(C)n(CC(O)CSc2ccc(O)cc2)c3ccccc13
1355113,Cc1c(C)n(CC(O)CSc2ccccc2O)c3ccccc13
1355114,Cc1c(C)n(CC(O)CSc2cccc(N)c2)c3ccccc13
1355115,COc1ccc(SCC(O)Cn2c(C)c(C)c3ccccc23)cc1
1355116,COc1ccc(SCC(O)Cn2c(C)c(C)c3ccccc23)c(OC)c1
1355123,CN1CCC[C@@H]1Cn2c(N)nc3ccc(cc23)C(=O)c4ccccc4
1355117,Cc1c(C)n(CC(O)CSc2nnnn2c3ccccc3)c4ccccc14
1355118,Cc1noc(n1)c2cn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@]3(C)O)c4ncnc(N)c24
1355119,C[C@@]1(O)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n2cc(c3ocnn3)c4c(N)ncnc24
1355120,C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n2cc(c3nocn3)c4c(N)ncnc24
1355121,C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n2cc(c3occn3)c4c(N)ncnc24
1355122,C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n2cc(c3ccn[nH]3)c4c(N)ncnc24
1355124,Nc1nc2ccc(cc2n1CC[C@@H]3CCCN3)C(=O)c4ccccc4
